spec_code,spec_es,year,doc_code,n_visits,n_surgeries,n_patients
750,urologia,2012,71737385,24,3,20
750,urologia,2012,71717803,250,15,191
750,urologia,2012,71704795,5,2,6
750,urologia,2012,71664082,39,3,33
750,urologia,2012,71622810,385,31,247
750,urologia,2012,71616906,588,58,614
750,urologia,2012,71609421,302,18,255
750,urologia,2012,7529669,5,3,8
750,urologia,2012,80410519,115,18,111
750,urologia,2012,98569104,93,8,85
750,urologia,2012,80419892,90,4,67
750,urologia,2012,6830425744,17,8,22
750,urologia,2012,71603457,129,4,98
750,urologia,2012,98569104,65,2,63
750,urologia,2012,98563776,35,5,26
750,urologia,2012,98561301,23,4,20
750,urologia,2012,98559946,256,40,183
750,urologia,2012,98553115,153,6,129
750,urologia,2012,98550144,1133,147,737
750,urologia,2012,98548456,194,71,351
750,urologia,2012,98541909,234,24,188
750,urologia,2012,94506921,3,1,9
750,urologia,2012,93367393,9,1,8
750,urologia,2012,80412864,12,1,8
750,urologia,2012,9093112,4,4,9
750,urologia,2012,9079797,102,7,81
750,urologia,2012,89000516,12,1,12
750,urologia,2012,8754867,113,4,94
750,urologia,2012,8751040,22,4,26
750,urologia,2012,8533582,492,22,375
750,urologia,2012,8309492,158,5,145
750,urologia,2012,8305704,32,3,31
750,urologia,2012,8305704,36,1,29
750,urologia,2012,8285702,190,10,162
750,urologia,2012,8274404,61,1,53
750,urologia,2012,8257928,31,1,31
750,urologia,2012,8217636,128,2,88
750,urologia,2012,9080577,19,2,17
750,urologia,2012,71588894,40,4,33
750,urologia,2012,52647543,64,1,45
750,urologia,2012,70562541,146,12,124
750,urologia,2012,16705450,40,6,34
750,urologia,2012,16697093,56,3,48
750,urologia,2012,16693137,237,40,170
750,urologia,2012,71332783,107,22,89
750,urologia,2012,16580519,36,3,34
750,urologia,2012,16204616,2,1,1
750,urologia,2012,15349400,35,4,31
750,urologia,2012,15257237,6,2,5
750,urologia,2012,15241823,59,6,46
750,urologia,2012,15029675,71,6,54
750,urologia,2012,14883751,44,5,38
750,urologia,2012,14883153,350,31,244
750,urologia,2012,14240642,33,1,29
750,urologia,2012,13804574,38,3,34
750,urologia,2012,16748097,93,2,90
750,urologia,2012,13720334,19,3,16
750,urologia,2012,13374699,109,29,160
750,urologia,2012,13373080,66,7,47
750,urologia,2012,13240808,59,2,56
750,urologia,2012,12711924,17,2,14
750,urologia,2012,12592427,27,5,29
750,urologia,2012,12555874,7,1,12
750,urologia,2012,12130892,115,1,80
750,urologia,2012,12123643,30,1,31
750,urologia,2012,10282343,116,6,97
750,urologia,2012,10256529,145,5,115
750,urologia,2012,10254091,37,1,37
750,urologia,2012,10247984,6,1,7
750,urologia,2012,10126091,61,3,55
750,urologia,2012,10074303,173,2,134
750,urologia,2012,13443141,82,7,74
750,urologia,2012,16761285,5,1,6
750,urologia,2012,16604884,184,29,159
750,urologia,2012,17077720,25,1,25
750,urologia,2012,6496101,235,8,201
750,urologia,2012,6582034,63,9,55
750,urologia,2012,16767114,183,28,169
750,urologia,2012,67006497,5,1,5
750,urologia,2012,6820980,70,4,56
750,urologia,2012,6878770,10,2,11
750,urologia,2012,5963128,15,2,14
750,urologia,2012,6894252,15,2,15
750,urologia,2012,70075536,90,12,86
750,urologia,2012,70088606,504,11,415
750,urologia,2012,70125975,147,25,165
750,urologia,2012,70551564,316,11,291
750,urologia,2012,70555609,221,13,155
750,urologia,2012,70558775,116,6,110
750,urologia,2012,70075536,69,5,69
750,urologia,2012,511573,38,2,31
750,urologia,2012,16665687,38,1,29
750,urologia,2012,42969686,312,10,274
750,urologia,2012,17103244,63,1,33
750,urologia,2012,17166653,87,4,39
750,urologia,2012,18595738,10,2,10
750,urologia,2012,19051270,77,1,48
750,urologia,2012,19081089,57,2,51
750,urologia,2012,19111707,17,2,17
750,urologia,2012,19260343,151,14,97
750,urologia,2012,438185,192,3,121
750,urologia,2012,19445623,51,2,54
750,urologia,2012,19455879,23,2,26
750,urologia,2012,19381190,156,17,139
750,urologia,2012,19475459,20,20,126
750,urologia,2012,3350514,183,5,165
750,urologia,2012,3741369,34,3,36
750,urologia,2012,19459457,39,2,32
751,urologia oncologica,2012,98562320,25,1,18
751,urologia oncologica,2012,71749306,115,2,90
751,urologia oncologica,2012,7228565,12,2,10
773,inmunologia pediatria,2012,33156145,11,4,9
775,urologia pediatrica,2012,92496697,32,10,33
775,urologia pediatrica,2012,8731099,48,5,55
775,urologia pediatrica,2012,79939705,48,7,24
775,urologia pediatrica,2012,79557883,82,9,61
992,cirugia de hombro y codo,2012,80418242,105,17,86
999,medicina general,2012,41797433,27,11,23
999,medicina general,2012,10256533,196,1,113
